kasich president	john kasich	31	kasich president	kasich president	1391	election.candidate:john kasich	3		Candidate
key issues for 2016 election		31	key issues for 2016 election	key issues for 2016 election	1392		3		ElectionGeneral
latest republican presidential candidates	republican	31	latest republican presidential candidates	latest republican presidential candidates	1393	election.party:republican	3	election.party=E0	CandidateList
leaders in presidential race		31	leaders in presidential race	leaders in presidential race	1394		3		CandidateList
leaders in the presidential race		31	leaders in the presidential race	leaders in the presidential race	1395		3		CandidateList
leading 2016 presidential candidates	[election.winlose]	31	leading 2016 presidential candidates	leading 2016 presidential candidates	1396	election.winlose:leading	3	election.winlose=E0	CandidateList
leading candidates for president 2016	[election.winlose]	31	leading candidates for president 2016	leading candidates for president 2016	1397	election.winlose:leading	3	election.winlose=E0	CandidateList
leading presidential candidates	[election.winlose]	31	leading presidential candidates	leading presidential candidates	1398	election.winlose:leading	3	election.winlose=E0	CandidateList
life history of donald trump	[election.candidatehistory] donald trump life	31	life history of donald trump	life history of donald trump	1399	StayWords:life|||election.candidatehistory:history|||election.candidate.highconf:donald trump	3	StayWords=E0;election.candidate.highconf=E1	Candidate
likely 2016 candidates		31	likely 2016 candidates	likely 2016 candidates	1400		3		CandidateList
lindsey graham history	[election.candidatehistory] lindsey graham	31	lindsey graham history	lindsey graham history	1401	election.candidate.highconf:lindsey graham|||election.candidatehistory:history	3	election.candidate.highconf=E0	Candidate
list of 2016 democrat candidates	democratic	31	list of 2016 democrat candidates	list of 2016 democrat candidates	1402	election.party:democratic	3	election.party=E0	CandidateList
list of 2016 democratic candidates	democratic	31	list of 2016 democratic candidates	list of 2016 democratic candidates	1403	election.party:democratic	3	election.party=E0	CandidateList
list of 2016 republican presidential candidates	republican	31	list of 2016 republican presidential candidates	list of 2016 republican presidential candidates	1404	election.party:republican	3	election.party=E0	CandidateList
list of current republican presidential candidates	republican	31	list of current republican presidential candidates	list of current republican presidential candidates	1405	election.party:republican	3	election.party=E0	CandidateList
list of people running for president		31	list of people running for president	list of people running for president	1406		3		CandidateList
list of republican presidential candidate	republican	31	list of republican presidential candidate	list of republican presidential candidate	1407	election.party:republican	3	election.party=E0	CandidateList
list of us presidential candidates	[election.national]	31	list of us presidential candidates	list of us presidential candidates	1408	election.national:us	3	election.national=E0	CandidateList
list of websites of the presidential candidates		31	list of websites of the presidential candidates	list of websites of the presidential candidates	1409		3		CandidateList
list of who s running for president in 2016		31	list of who s running for president in 2016	list of who s running for president in 2016	1410		3		CandidateList
louisiana election	louisiana	31	louisiana election	louisiana election	1411	location.state:louisiana	3	location.state=E0	CandidateGeneral
louisiana primary date	[election.primary] louisiana	31	louisiana primary date	louisiana primary date	1412	location.state:louisiana|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
ma elections	ma	31	ma elections	ma elections	1413	location.state:ma	3	location.state=E0	CandidateGeneral
major presidential candidates		31	major presidential candidates	major presidential candidates	1414		3		CandidateList
marco rubio	marco rubio	31	marco rubio	marco rubio	1415	election.candidate.highconf:marco rubio	3	election.candidate.highconf=E0	CandidateGeneral
marco rubio campaign headquarters	[election.Campaign.Manager] [election.campaign] marco rubio	31	marco rubio campaign headquarters	marco rubio campaign headquarters	1416	election.candidate.highconf:marco rubio|||election.campaign:campaign|||election.Campaign.Manager:headquarters	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
marco rubio illegal immigration	immigration marco rubio	31	marco rubio illegal immigration	marco rubio illegal immigration	1417	election.candidate:marco rubio|||election.bpiissue:on immigration	3		CandidateView
marco rubio on environment	environment marco rubio	31	marco rubio on environment	marco rubio on environment	1418	election.candidate:marco rubio|||election.bpiissue:on environment	3		CandidateView
marco rubio on illegal immigration	immigration marco rubio	31	marco rubio on illegal immigration	marco rubio on illegal immigration	1419	election.candidate:marco rubio|||election.bpiissue:on immigration	3		CandidateView
marco rubio on immigration reform	immigration marco rubio	31	marco rubio on immigration reform	marco rubio on immigration reform	1420	election.candidate:marco rubio|||election.bpiissue:on immigration	3		CandidateView
marco rubo	marco rubio	31	marco rubo	marco rubo	1421	election.candidate.highconf:marco rubio	3	election.candidate.highconf=E0	CandidateGeneral
marco runio	marco rubio	31	marco runio	marco runio	1422	election.candidate.highconf:marco rubio	3	election.candidate.highconf=E0	CandidateGeneral
maryland election day	maryland	31	maryland election day	maryland election day	1423	location.state:maryland	3	location.state=E0	ElectionSchedule
massachusetts primary election	[election.primary] massachusetts	31	massachusetts primary election	massachusetts primary election	1424	location.state:massachusetts|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
massachusetts primary elections	[election.primary] massachusetts	31	massachusetts primary elections	massachusetts primary elections	1425	location.state:massachusetts|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
md election	md	31	md election	md election	1426	location.state:md	3	location.state=E0	CandidateGeneral
michigan state election	michigan state	31	michigan state election	michigan state election	1427	location.state:michigan state	3	location.state=E0	ElectionGeneral
mike huckabee political views	mike huckabee	31	mike huckabee political views	mike huckabee political views	1428	election.candidate.highconf:mike huckabee	3	election.candidate.highconf=E0	CandidateView
mike huckabee tax plan	mike huckabee	31	mike huckabee tax plan	mike huckabee tax plan	1429	election.candidate:mike huckabee	3		Candidate
missouri election	missouri	31	missouri election	missouri election	1430	location.state:missouri	3	location.state=E0	ElectionGeneral
most likely gop candidate for 2016	republican	31	most likely gop candidate for 2016	most likely gop candidate for 2016	1431	election.party:republican	3	election.party=E0	CandidateList
most moderate gop candidate	republican	31	most moderate gop candidate	most moderate gop candidate	1432	election.party:republican	3	election.party=E0	CandidateList
most popular presidential candidates		31	most popular presidential candidates	most popular presidential candidates	1433		3		CandidateList
mrco rubio	marco rubio	31	mrco rubio	mrco rubio	1434	election.candidate.highconf:marco rubio	3	election.candidate.highconf=E0	CandidateGeneral
nc 2016 primary election date	[election.primary] nc	31	nc 2016 primary election date	nc 2016 primary election date	1435	location.state:nc|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
nc primary elections	[election.primary] nc	31	nc primary elections	nc primary elections	1436	location.state:nc|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
new democratic candidate	democratic	31	new democratic candidate	new democratic candidate	1437	election.party:democratic	3	election.party=E0	CandidateList
next american presidential election		31	next american presidential election	next american presidential election	1438		3		ElectionGeneral
next presidential election year	[election.next]	31	next presidential election year	next presidential election year	1439	election.next:next	3		CandidateList
next presidential vote	[election.next] [election.voting]	31	next presidential vote	next presidential vote	1440	election.next:next|||election.voting:vote	3	election.voting=I0	CandidateList
next usa election		31	next usa election	next usa election	1441		3		ElectionSchedule
ny state primary date	[election.primary] ny	31	ny state primary date	ny state primary date	1442	location.state:ny|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
ohio general election	ohio	31	ohio general election	ohio general election	1443	location.state:ohio	3	location.state=E0	CandidateGeneral
ohio primary elections	[election.primary] ohio	31	ohio primary elections	ohio primary elections	1444	location.state:ohio|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
oregon elections	oregon	31	oregon elections	oregon elections	1445	location.state:oregon	3	location.state=E0	CandidateGeneral
pennsylvania primary election date	[election.primary] pennsylvania	31	pennsylvania primary election date	pennsylvania primary election date	1446	location.state:pennsylvania|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
popular presidential candidates 2016		31	popular presidential candidates 2016	popular presidential candidates 2016	1447		3		CandidateList
positions of gop candidates	republican	31	positions of gop candidates	positions of gop candidates	1448	election.party:republican	3	election.party=E0	CandidateList
possible candidates for president 2016		31	possible candidates for president 2016	possible candidates for president 2016	1449		3		CandidateList
possible democratic presidential nominees	democratic	31	possible democratic presidential nominees	possible democratic presidential nominees	1450	election.party:democratic	3	election.party=E0	CandidateList
possible republican candidates for president	republican	31	possible republican candidates for president	possible republican candidates for president	1451	election.party:republican	3	election.party=E0	CandidateList
possible republican nominees	republican	31	possible republican nominees	possible republican nominees	1452	election.party:republican	3	election.party=E0	CandidateList
potential 2016 republican candidates	republican	31	potential 2016 republican candidates	potential 2016 republican candidates	1453	election.party:republican	3	election.party=E0	CandidateList
potential female presidential candidates	[election.Gender.Female]	31	potential female presidential candidates	potential female presidential candidates	1454	election.Gender.Female:female	3		CandidateList
preliminary presidential race 2016		31	preliminary presidential race 2016	preliminary presidential race 2016	1455		3		CandidateList
presdential election		31	presdential election	presdential election	1456		3		ElectionGeneral
presidency race		31	presidency race	presidency race	1457		3		CandidateList
president 2016 election		31	president 2016 election	president 2016 election	1458		3		CandidateList
president campaign	[election.campaign]	31	president campaign	president campaign	1459	election.campaign:campaign	3	election.campaign=C0	CandidateCampain
president election years		31	president election years	president election years	1460		3		ElectionSchedule
president vote 2016	[election.voting]	31	president vote 2016	president vote 2016	1461	election.voting:vote	3	election.voting=I0	ElectionSchedule
presidental candidates for 2016		31	presidental candidates for 2016	presidental candidates for 2016	1462		3		CandidateList
presidential campaign runners	[election.campaign]	31	presidential campaign runners	presidential campaign runners	1463	election.campaign:campaign	3	election.campaign=C0	CandidateCampain
presidential candidate test		31	presidential candidate test	presidential candidate test	1464		3		CandidateList
presidential candidates 2016 democrat	democratic	31	presidential candidates 2016 democrat	presidential candidates 2016 democrat	1465	election.party:democratic	3	election.party=E0	CandidateList
presidential candidates 2016 issues		31	presidential candidates 2016 issues	presidential candidates 2016 issues	1466		3		CandidateList
presidential candidates 2016 list		31	presidential candidates 2016 list	presidential candidates 2016 list	1467		3		CandidateList
presidential candidates 2016 us	[election.national]	31	presidential candidates 2016 us	presidential candidates 2016 us	1468	election.national:us	3	election.national=E0	CandidateList
presidential candidates 2016 voting records	[election.voting]	31	presidential candidates 2016 voting records	presidential candidates 2016 voting records	1469	election.voting:voting	3	election.voting=I0	CandidateList
presidential candidates for the republican party	republican	31	presidential candidates for the republican party	presidential candidates for the republican party	1470	election.party:republican	3	election.party=E0	CandidateList
presidential candidates immigration	immigration	31	presidential candidates immigration	presidential candidates immigration	1471	election.bpiissue:immigration	3		CandidateView
presidential candidates platform		31	presidential candidates platform	presidential candidates platform	1472		3		CandidateList
presidential candidates republican party 2016	republican	31	presidential candidates republican party 2016	presidential candidates republican party 2016	1473	election.party:republican	3	election.party=E0	CandidateList
presidential candidates republicans	republican	31	presidential candidates republicans	presidential candidates republicans	1474	election.party:republican	3	election.party=E0	CandidateList
presidential candidates views 2016		31	presidential candidates views 2016	presidential candidates views 2016	1475		3		CandidateView
presidential election		31	presidential election	presidential election	1476		3		ElectionGeneral
presidential election 2016 timeline		31	presidential election 2016 timeline	presidential election 2016 timeline	1477		3		ElectionSchedule
presidential election list		31	presidential election list	presidential election list	1478		3		ElectionGeneral
presidential election of 2016 candidates		31	presidential election of 2016 candidates	presidential election of 2016 candidates	1479		3		CandidateList
presidential election timeline		31	presidential election timeline	presidential election timeline	1480		3		ElectionSchedule
presidential election united states		31	presidential election united states	presidential election united states	1481		3		ElectionGeneral
presidential gop candidates 2016	republican	31	presidential gop candidates 2016	presidential gop candidates 2016	1482	election.party:republican	3	election.party=E0	CandidateList
presidential republican candidates 2016	republican	31	presidential republican candidates 2016	presidential republican candidates 2016	1483	election.party:republican	3	election.party=E0	CandidateList
presidential runner ups for 2016		31	presidential runner ups for 2016	presidential runner ups for 2016	1484		3		CandidateList
presidential voting date	[election.voting]	31	presidential voting date	presidential voting date	1485	election.voting:voting	3	election.voting=I0	ElectionSchedule
presidents 2016 candidates		31	presidents 2016 candidates	presidents 2016 candidates	1486		3		CandidateList
presidents running 2016		31	presidents running 2016	presidents running 2016	1487		3		CandidateList
primary election day pennsylvania	[election.primary] pennsylvania	31	primary election day pennsylvania	primary election day pennsylvania	1488	election.primary:primary|||location.state:pennsylvania	3	location.state=E0;election.primary=C0	CandidateList
primary election in ohio	[election.primary] in ohio	31	primary election in ohio	primary election in ohio	1489	election.primary:primary|||location.state:in ohio	3	location.state=E0;election.primary=C0	CandidateList
primary elections in texas are	[election.primary] in texas	31	primary elections in texas are	primary elections in texas are	1490	election.primary:primary|||location.state:in texas	3	location.state=E0;election.primary=C0	CandidateList
primary elections were introduced by the	[election.primary]	31	primary elections were introduced by the	primary elections were introduced by the	1491	election.primary:primary	3	election.primary=C0	CandidateList
primary voting in va	[election.primary] [election.voting] in va	31	primary voting in va	primary voting in va	1492	election.primary:primary|||election.voting:voting|||location.state:in va	3	location.state=E0;election.voting=I0;election.primary=C0	CandidateList
rand pail	rand paul	31	rand pail	rand pail	1493	election.candidate.highconf:rand paul	3	election.candidate.highconf=E0	
rand pau	rand paul	31	rand pau	rand pau	1494	election.candidate.highconf:rand paul	3	election.candidate.highconf=E0	CandidateGeneral
rand paul democrat or republican	democratic democratic or rand paul	31	rand paul democrat or republican	rand paul democrat or republican	1495	election.candidate:rand paul|||election.party:democratic|||StayWords:or|||election.party:republican	3	StayWords=E0;election.party=E1	Candidate
rand paul election	rand paul	31	rand paul election	rand paul election	1496	election.candidate.highconf:rand paul	3	election.candidate.highconf=E0	Candidate
rand paul environmental issues	environmental issues rand paul	31	rand paul environmental issues	rand paul environmental issues	1497	election.candidate:rand paul|||election.bpiissue:environmental issues	3		CandidateView
rand paul presidential campaign jobs	[election.campaign]	31	rand paul presidential campaign jobs	rand paul presidential campaign jobs	1498	election.campaign:campaign	3	election.campaign=C0	CandidateCampain
rand paul presidential platform	rand paul	31	rand paul presidential platform	rand paul presidential platform	1499	election.candidate:rand paul	3		Candidate
rand paul s views	rand paul	31	rand paul s views	rand paul s views	1500	election.candidate.highconf:rand paul	3	election.candidate.highconf=E0	CandidateView
rand paul view on abortion	abortion rand paul	31	rand paul view on abortion	rand paul view on abortion	1501	election.candidate:rand paul|||election.bpiissue:on abortion	3		CandidateView
rand paul views	rand paul	31	rand paul views	rand paul views	1502	election.candidate.highconf:rand paul	3	election.candidate.highconf=E0	CandidateView
randall paul	rand paul	31	randall paul	randall paul	1503	election.candidate.highconf:rand paul	3	election.candidate.highconf=E0	CandidateGeneral
real clear politics 2016 election		31	real clear politics 2016 election	real clear politics 2016 election	1504		3		ElectionGeneral
real clear politics republican presidential candidates 2016	[election.newsword] republican	31	real clear politics republican presidential candidates 2016	real clear politics republican presidential candidates 2016	1505	election.newsword:real clear politics|||election.party:republican	3	election.party=E0;election.newsword=I0	CandidateList
real donald trump twitter	donald trump	31	real donald trump twitter	real donald trump twitter	1506	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
realdonaldtrump	donald trump	31	realdonaldtrump	realdonaldtrump	1507	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandiateGeneral
rebublican canidates	republican	31	rebublican canidates	rebublican canidates	1508	election.party:republican	3	election.party=E0	CandidateList
rep candidates for president		31	rep candidates for president	rep candidates for president	1509		3		CandidateList
rep candidates president 2016 on immigration	immigration	31	rep candidates president 2016 on immigration	rep candidates president 2016 on immigration	1510	election.bpiissue:on immigration	3		CandidateView
republic canidate	republican	31	republic canidate	republic canidate	1511	election.party:republican	3	election.party=E0	CandidateList
republican 2016 election	republican	31	republican 2016 election	republican 2016 election	1512	election.party:republican	3	election.party=E0	CandidateGeneral
republican and democrat candidates 2016	republican republican	31	republican and democrat candidates 2016	republican and democrat candidates 2016	1513	election.party:republican|||election.party:democratic	3	election.party=E0	CandidateList
republican black presidential candidate	black republican	31	republican black presidential candidate	republican black presidential candidate	1514	election.party:republican|||StayWords:black	3	StayWords=E0;election.party=E1	CandidateList
republican candidate forum	republican	31	republican candidate forum	republican candidate forum	1515	election.party:republican	3	election.party=E0	CandidateList
republican candidate summary	republican	31	republican candidate summary	republican candidate summary	1516	election.party:republican	3	election.party=E0	CandidateList
republican candidates 2016 president	republican	31	republican candidates 2016 president	republican candidates 2016 president	1517	election.party:republican	3	election.party=E0	CandidateList
republican candidates running for 2016	republican	31	republican candidates running for 2016	republican candidates running for 2016	1518	election.party:republican	3	election.party=E0	CandidateList
republican canidates	republican	31	republican canidates	republican canidates	1519	election.party:republican	3	election.party=E0	CandidateList
republican canidates 2016	republican	31	republican canidates 2016	republican canidates 2016	1520	election.party:republican	3	election.party=E0	CandidateList
republican canidates for pres	republican	31	republican canidates for pres	republican canidates for pres	1521	election.party:republican	3	election.party=E0	CandidateList
republican gop candidates 2016 standing	republican republican	31	republican gop candidates 2016 standing	republican gop candidates 2016 standing	1522	election.party:republican|||election.party:republican	3	election.party=E0	CandidateList
republican hopefuls	republican	31	republican hopefuls	republican hopefuls	1523	election.party:republican	3	election.party=E0	CandidateList
republican hopefuls for 2016	republican	31	republican hopefuls for 2016	republican hopefuls for 2016	1524	election.party:republican	3	election.party=E0	CandidateList
republican nominees for 2016	republican	31	republican nominees for 2016	republican nominees for 2016	1525	election.party:republican	3	election.party=E0	CandidateList
republican party 2016 candidates	republican	31	republican party 2016 candidates	republican party 2016 candidates	1526	election.party:republican	3	election.party=E0	CandidateList
republican party nominees 2016	republican	31	republican party nominees 2016	republican party nominees 2016	1527	election.party:republican	3	election.party=E0	CandidateList
republican party running	[election.race] republican	31	republican party running	republican party running	1528	election.party:republican|||election.race:running	3	election.party=E0;election.race=C0	ElectionSchedule
republican presidentail nominees	republican	31	republican presidentail nominees	republican presidentail nominees	1529	election.party:republican	3	election.party=E0	CandidateList
republican presidental hopeful	republican	31	republican presidental hopeful	republican presidental hopeful	1530	election.party:republican	3	election.party=E0	CandidateList
republican presidential candidate	republican	31	republican presidential candidate	republican presidential candidate	1531	election.party:republican	3	election.party=E0	CandidateList
republican presidential candidate leaders	republican	31	republican presidential candidate leaders	republican presidential candidate leaders	1532	election.party:republican	3	election.party=E0	CandidateList
republican presidential candidates	republican	31	republican presidential candidates	republican presidential candidates	1533	election.party:republican	3	election.party=E0	CandidateList
republican presidential candidates 2016 compared	republican	31	republican presidential candidates 2016 compared	republican presidential candidates 2016 compared	1534	election.party:republican	3	election.party=E0	CandidateCompare
republican presidential candidates 2016 race	republican	31	republican presidential candidates 2016 race	republican presidential candidates 2016 race	1535	election.party:republican	3	election.party=E0	CandidateList
republican presidential candidates 2016 what channel	republican	31	republican presidential candidates 2016 what channel	republican presidential candidates 2016 what channel	1536	election.party:republican	3	election.party=E0	CandidateList
republican presidential contenders 2016	republican	31	republican presidential contenders 2016	republican presidential contenders 2016	1537	election.party:republican	3	election.party=E0	CandidateList
republican presidential hopefuls	republican	31	republican presidential hopefuls	republican presidential hopefuls	1538	election.party:republican	3	election.party=E0	CandidateList
republican presidential primary dates	[election.primary] republican	31	republican presidential primary dates	republican presidential primary dates	1539	election.party:republican|||election.primary:primary	3	election.party=E0;election.primary=C0	CandidateList
republican primaries schedule	[election.primary] republican	31	republican primaries schedule	republican primaries schedule	1540	election.party:republican|||election.primary:primaries	3	election.party=E0;election.primary=C0	ElectionSchedule
republican primary dates 2016	[election.primary] republican	31	republican primary dates 2016	republican primary dates 2016	1541	election.party:republican|||election.primary:primary	3	election.party=E0;election.primary=C0	CandidateList
republican primary election schedule	[election.primary] republican	31	republican primary election schedule	republican primary election schedule	1542	election.party:republican|||election.primary:primary	3	election.party=E0;election.primary=C0	ElectionSchedule
republican primary election schedule 2016	[election.primary] republican	31	republican primary election schedule 2016	republican primary election schedule 2016	1543	election.party:republican|||election.primary:primary	3	election.party=E0;election.primary=C0	ElectionSchedule
republican runners 2016	republican	31	republican runners 2016	republican runners 2016	1544	election.party:republican	3	election.party=E0	CandidateList
republican women presidential candidate	[election.Gender.Female] republican	31	republican women presidential candidate	republican women presidential candidate	1545	election.party:republican|||election.Gender.Female:women	3	election.party=E0	CandidateList
republicans for president 2016	republican	31	republicans for president 2016	republicans for president 2016	1546	election.party:republican	3	election.party=E0	CandidateList
republicans in presidential race	republican	31	republicans in presidential race	republicans in presidential race	1547	election.party:republican	3	election.party=E0	CandidateList
republicans running fir president	republican	31	republicans running fir president	republicans running fir president	1548	election.party:republican	3	election.party=E0	CandidateList
republicans running for the 2016 presidency	republican	31	republicans running for the 2016 presidency	republicans running for the 2016 presidency	1549	election.party:republican	3	election.party=E0	CandidateList
repulican candidates for president	republican	31	repulican candidates for president	repulican candidates for president	1550	election.party:republican	3	election.party=E0	CandidateList
repulican presidential candidates	republican	31	repulican presidential candidates	repulican presidential candidates	1551	election.party:republican	3	election.party=E0	CandidateList
residential candidates 2016		31	residential candidates 2016	residential candidates 2016	1552		3		CandidateList
rick santorum campaign	rick santorum	31	rick santorum campaign	rick santorum campaign	1553	election.candidate.highconf:rick santorum	3	election.candidate.highconf=E0	CandidateCampain
rick santorum gun control	gun control rick santorum	31	rick santorum gun control	rick santorum gun control	1554	election.candidate:rick santorum|||election.bpiissue:gun control	3		CandidateView
rick santorum immigration	immigration rick santorum	31	rick santorum immigration	rick santorum immigration	1555	election.candidate:rick santorum|||election.bpiissue:immigration	3		CandidateView
rick santorum on immigration	immigration rick santorum	31	rick santorum on immigration	rick santorum on immigration	1556	election.candidate:rick santorum|||election.bpiissue:on immigration	3		CandidateView
rubio and immigration reform	immigration marco rubio	31	rubio and immigration reform	rubio and immigration reform	1557	election.candidate:marco rubio|||election.bpiissue:on immigration	3		CandidateView
rubio for president 2016	marco rubio	31	rubio for president 2016	rubio for president 2016	1558	election.candidate:marco rubio	3		CandidateGeneral
rubio political views	marco rubio	31	rubio political views	rubio political views	1559	election.candidate.highconf:marco rubio	3	election.candidate.highconf=E0	CandidateView
rubio running for president	marco rubio	31	rubio running for president	rubio running for president	1560	election.candidate:marco rubio	3		CandidateList
rubio s tax plan	marco rubio	31	rubio s tax plan	rubio s tax plan	1561	election.candidate:marco rubio	3		Candidate
runners up for president 2016		31	runners up for president 2016	runners up for president 2016	1562		3		CandidateList
running for the 2016 presidency		31	running for the 2016 presidency	running for the 2016 presidency	1563		3		CandidateList
running president for 2016		31	running president for 2016	running president for 2016	1564		3		CandidateList
sanders for pres	bernie sanders	31	sanders for pres	sanders for pres	1565	election.candidate:bernie sanders	3		CandidateList
sanders on abortion	abortion bernie sanders	31	sanders on abortion	sanders on abortion	1566	election.candidate:bernie sanders|||election.bpiissue:on abortion	3		CandidateView
santorum campaign	rick santorum	31	santorum campaign	santorum campaign	1567	election.candidate.highconf:rick santorum	3	election.candidate.highconf=E0	CandidateCampain
santorum twitter	rick santorum	31	santorum twitter	santorum twitter	1568	election.candidate.highconf:rick santorum	3	election.candidate.highconf=E0	CandidateNavigational
sd elections	sd	31	sd elections	sd elections	1569	location.state:sd	3	location.state=E0	ElectionGeneral
summary of 2016 presidential candidates		31	summary of 2016 presidential candidates	summary of 2016 presidential candidates	1570		3		CandidateList
ted cruise		31	ted cruise	ted cruise	1571		3		CandidateGeneral
ted cruiz	ted cruz	31	ted cruiz	ted cruiz	1572	election.candidate.highconf:ted cruz	3	election.candidate.highconf=E0	CandidateGeneral
ted cruz	ted cruz	31	ted cruz	ted cruz	1573	election.candidate.highconf:ted cruz	3	election.candidate.highconf=E0	CandidateGeneral
ted cruz and gun control	gun control ted cruz	31	ted cruz and gun control	ted cruz and gun control	1574	election.candidate:ted cruz|||election.bpiissue:gun control	3		CandidateView
ted cruz campaign jobs	[election.campaign] ted cruz	31	ted cruz campaign jobs	ted cruz campaign jobs	1575	election.candidate.highconf:ted cruz|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
ted cruz campaign site	[election.campaign] [election.Site] ted cruz	31	ted cruz campaign site	ted cruz campaign site	1576	election.candidate.highconf:ted cruz|||election.campaign:campaign|||election.Site:site	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
ted cruz life	life ted cruz	31	ted cruz life	ted cruz life	1577	election.candidate.highconf:ted cruz|||StayWords:life	3	StayWords=E0;election.candidate.highconf=E1	Candidate
ted cruz on health care	health care ted cruz	31	ted cruz on health care	ted cruz on health care	1578	election.candidate:ted cruz|||election.bpiissue:on health care	3		CandidateView
ted cruz presidential candidate	ted cruz	31	ted cruz presidential candidate	ted cruz presidential candidate	1579	election.candidate:ted cruz	3		CandidateList
ted cruz presidential run	[election.race] ted cruz	31	ted cruz presidential run	ted cruz presidential run	1580	election.candidate:ted cruz|||election.race:run	3	election.race=C0	Candidate
ted cruz s stance on immigration	immigration ted cruz	31	ted cruz s stance on immigration	ted cruz s stance on immigration	1581	election.candidate:ted cruz|||election.bpiissue:immigration	3		CandidateView
ted cruz schedule of events	ted cruz	31	ted cruz schedule of events	ted cruz schedule of events	1582	election.candidate.highconf:ted cruz	3	election.candidate.highconf=E0	ElectionSchedule
ted cruzz	ted cruz	31	ted cruzz	ted cruzz	1583	election.candidate.highconf:ted cruz	3	election.candidate.highconf=E0	CandidateGeneral
texas presidential primary date	[election.primary] texas	31	texas presidential primary date	texas presidential primary date	1584	location.state:texas|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
texas primary elections	[election.primary] texas	31	texas primary elections	texas primary elections	1585	location.state:texas|||election.primary:primary	3	location.state=E0;election.primary=C0	CandidateList
the candidates for 2016		31	the candidates for 2016	the candidates for 2016	1586		3		CandidateList
the five plausible gop candidates	republican	31	the five plausible gop candidates	the five plausible gop candidates	1587	election.party:republican	3	election.party=E0	CandidateList
the next presidential election	[election.next]	31	the next presidential election	the next presidential election	1588	election.next:next	3		CandidateList
the presidential candidates for 2016		31	the presidential candidates for 2016	the presidential candidates for 2016	1589		3		CandidateList
the republican presidential candidates	republican	31	the republican presidential candidates	the republican presidential candidates	1590	election.party:republican	3	election.party=E0	CandidateList
top 10 candidates for president	top	31	top 10 candidates for president	top 10 candidates for president	1591	StayWords:top	3	StayWords=E0	CandidateList
top 10 gop presidential candidates 2016	republican top	31	top 10 gop presidential candidates 2016	top 10 gop presidential candidates 2016	1592	StayWords:top|||election.party:republican	3	StayWords=E0;election.party=E1	CandidateList
top 2016 democratic candidates	democratic top	31	top 2016 democratic candidates	top 2016 democratic candidates	1593	StayWords:top|||election.party:democratic	3	StayWords=E0;election.party=E1	CandidateList
top 2016 gop candidates	republican top	31	top 2016 gop candidates	top 2016 gop candidates	1594	StayWords:top|||election.party:republican	3	StayWords=E0;election.party=E1	CandidateList
top 3 presidential candidates for 2016	top	31	top 3 presidential candidates for 2016	top 3 presidential candidates for 2016	1595	StayWords:top	3	StayWords=E0	CandidateList
top democratic hopefuls	democratic top	31	top democratic hopefuls	top democratic hopefuls	1596	StayWords:top|||election.party:democratic	3	StayWords=E0;election.party=E1	CandidateList
top five republican candidates	republican top	31	top five republican candidates	top five republican candidates	1597	StayWords:top|||election.party:republican	3	StayWords=E0;election.party=E1	CandidateList
top republican candidate	republican top	31	top republican candidate	top republican candidate	1598	StayWords:top|||election.party:republican	3	StayWords=E0;election.party=E1	CandidateList
top republican candidates for president	republican top	31	top republican candidates for president	top republican candidates for president	1599	StayWords:top|||election.party:republican	3	StayWords=E0;election.party=E1	CandidateList
top republican presidential candidates 2016	republican top	31	top republican presidential candidates 2016	top republican presidential candidates 2016	1600	StayWords:top|||election.party:republican	3	StayWords=E0;election.party=E1	CandidateList
trump a democrat	democratic donald trump	31	trump a democrat	trump a democrat	1601	election.candidate:donald trump|||election.party:democratic	3	election.party=E0	Candidate
trump campaign platform	[election.Campaign.platform] [election.campaign] donald trump	31	trump campaign platform	trump campaign platform	1602	election.candidate.highconf:donald trump|||election.campaign:campaign|||election.Campaign.platform:platform	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
trump childhood	[election.candidatehistory] donald trump	31	trump childhood	trump childhood	1603	election.candidate.highconf:donald trump|||election.candidatehistory:childhood	3	election.candidate.highconf=E0	Candidate
trump donald president	donald trump	31	trump donald president	trump donald president	1604	election.candidate:donald trump	3		Candidate
trump fopr president	donald trump	31	trump fopr president	trump fopr president	1605	election.candidate:donald trump	3		Candidate
trump on immigration plan	donald trump immigration	31	trump on immigration plan	trump on immigration plan	1606	election.candidate:donald trump|||election.bpiissue:on immigration	3		CandidateView
