rand paul presidential platform	rand paul presidential platform	[election.candidate] [election.presidential] [platform]	candidate.bpi	[election.candidate]|||[election.presidential]|||[platform]	rand paul|||presidential|||platform
rand paul s views	rand paul s views	[election.candidate.highconf] [election.views]	candidate.bpi	[election.candidate.highconf]|||[election.views]	rand paul s|||views
rand paul view on abortion	rand paul view on abortion	[election.candidate] [election.views] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.views]|||[election.bpiissue]	rand paul|||view on|||abortion
rand paul views	rand paul views	[election.candidate.highconf] [election.views]	candidate.bpi	[election.candidate.highconf]|||[election.views]	rand paul|||views
randall paul	randall paul	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	randall paul
real clear politics 2016 election	real clear politics 2016 election	[election.newsword] [election.date] [election.election]	homepage	[election.newsword]|||[election.date]|||[election.election]	real clear politics|||2016|||election
real clear politics republican presidential candidates 2016	real clear politics republican presidential candidates 2016	[election.newsword] [election.party] [election.presidential] [election.candidateword] [election.date]	homepage	[election.newsword]|||[election.party]|||[election.presidential]|||[election.candidateword]|||[election.date]	real clear politics|||republican|||presidential|||candidates|||2016
real donald trump twitter	real donald trump twitter	[election.candidate.highconf] [election.twitter]	candidate.socialgraph	[election.candidate.highconf]|||[election.twitter]	realdonaldtrump|||twitter
realdonaldtrump	realdonaldtrump	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	realdonaldtrump
rebublican canidates	rebublican canidates	[election.party] [election.candidateword]	homepage	[election.party]|||[election.candidateword]	republican|||candidates
rep candidates for president	rep candidates for president	[rep] [election.candidateword] [for] [election.presidential]	homepage	[rep]|||[election.candidateword]|||[for]|||[election.presidential]	rep|||candidates|||for|||president
rep candidates president 2016 on immigration	rep candidates president 2016 on immigration	[rep] [election.candidateword] [election.presidential] [election.date] [election.bpiissue]	bpihome	[rep]|||[election.candidateword]|||[election.presidential]|||[election.date]|||[election.bpiissue]	rep|||candidates|||president|||2016|||on immigration
republic canidate	republic canidate	[election.party] [election.candidateword]	homepage	[election.party]|||[election.candidateword]	republican|||candidate
republican 2016 election	republican 2016 election	[election.party] [election.date] [election.election]	homepage	[election.party]|||[election.date]|||[election.election]	republican|||2016|||election
republican and democrat candidates 2016	republican and democrat candidates 2016	[election.party] [election.party] [election.candidateword] [election.date]	homepage	[election.party]|||[election.party]|||[election.candidateword]|||[election.date]	republican|||democrat|||candidates|||2016
republican black presidential candidate	republican black presidential candidate	[election.party] [black] [election.presidential] [election.candidateword]	homepage	[election.party]|||[black]|||[election.presidential]|||[election.candidateword]	republican|||black|||presidential|||candidate
republican candidate forum	republican candidate forum	[election.party] [election.candidateword] [forum]	homepage	[election.party]|||[election.candidateword]|||[forum]	republican|||candidate|||forum
republican candidate summary	republican candidate summary	[election.party] [election.candidateword] [summary]	homepage	[election.party]|||[election.candidateword]|||[summary]	republican|||candidate|||summary
republican candidates 2016 president	republican candidates 2016 president	[election.party] [election.candidateword] [election.date] [election.presidential]	homepage	[election.party]|||[election.candidateword]|||[election.date]|||[election.presidential]	republican|||candidates|||2016|||president
republican candidates running for 2016	republican candidates running for 2016	[election.party] [election.candidateword] [election.race] [for] [election.date]	homepage	[election.party]|||[election.candidateword]|||[election.race]|||[for]|||[election.date]	republican|||candidates|||running|||for|||2016
republican canidates	republican canidates	[election.party] [election.candidateword]	homepage	[election.party]|||[election.candidateword]	republican|||candidates
republican canidates 2016	republican canidates 2016	[election.party] [election.candidateword] [election.date]	homepage	[election.party]|||[election.candidateword]|||[election.date]	republican|||candidates|||2016
republican canidates for pres	republican canidates for pres	[election.party] [election.candidateword] [for] [election.presidential]	homepage	[election.party]|||[election.candidateword]|||[for]|||[election.presidential]	republican|||candidates|||for|||pres
republican gop candidates 2016 standing	republican gop candidates 2016 standing	[election.party] [election.party] [election.candidateword] [election.date] [standing]	homepage	[election.party]|||[election.party]|||[election.candidateword]|||[election.date]|||[standing]	republican|||gop|||candidates|||2016|||standing
republican hopefuls	republican hopefuls	[election.party] [election.candidateword]	homepage	[election.party]|||[election.candidateword]	republican|||hopefuls
republican hopefuls for 2016	republican hopefuls for 2016	[election.party] [election.candidateword] [for] [election.date]	homepage	[election.party]|||[election.candidateword]|||[for]|||[election.date]	republican|||hopefuls|||for|||2016
republican nominees for 2016	republican nominees for 2016	[election.party] [election.candidateword] [for] [election.date]	homepage	[election.party]|||[election.candidateword]|||[for]|||[election.date]	republican|||nominees|||for|||2016
republican party 2016 candidates	republican party 2016 candidates	[election.party] [party] [election.date] [election.candidateword]	homepage	[election.party]|||[party]|||[election.date]|||[election.candidateword]	republican|||party|||2016|||candidates
republican party nominees 2016	republican party nominees 2016	[election.party] [party] [election.candidateword] [election.date]	homepage	[election.party]|||[party]|||[election.candidateword]|||[election.date]	republican|||party|||nominees|||2016
republican party running	republican party running	[election.party] [party] [election.race]	homepage	[election.party]|||[party]|||[election.race]	republican|||party|||running
republican presidentail nominees	republican presidentail nominees	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||nominees
republican presidental hopeful	republican presidental hopeful	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||hopeful
republican presidential candidate	republican presidential candidate	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||candidate
republican presidential candidate leaders	republican presidential candidate leaders	[election.party] [election.presidential] [election.candidateword] [leaders]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]|||[leaders]	republican|||presidential|||candidate|||leaders
republican presidential candidates	republican presidential candidates	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||candidates
republican presidential candidates 2016 compared	republican presidential candidates 2016 compared	[election.party] [election.presidential] [election.candidateword] [election.date] [election.compare]	bpihome	[election.party]|||[election.presidential]|||[election.candidateword]|||[election.date]|||[election.compare]	republican|||presidential|||candidates|||2016|||compared
republican presidential candidates 2016 race	republican presidential candidates 2016 race	[election.party] [election.presidential] [election.candidateword] [election.date] [election.race]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]|||[election.date]|||[election.race]	republican|||presidential|||candidates|||2016|||race
republican presidential candidates 2016 what channel	republican presidential candidates 2016 what channel	[election.party] [election.presidential] [election.candidateword] [election.date] [what] [channel]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]|||[election.date]|||[what]|||[channel]	republican|||presidential|||candidates|||2016|||what|||channel
republican presidential contenders 2016	republican presidential contenders 2016	[election.party] [election.presidential] [election.candidateword] [election.date]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]|||[election.date]	republican|||presidential|||contenders|||2016
republican presidential hopefuls	republican presidential hopefuls	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||hopefuls
republican presidential primary dates	republican presidential primary dates	[election.party] [election.presidential] [election.primary] [election.dateword]	primary.multipleprimaries	[election.party]|||[election.presidential]|||[election.primary]|||[election.dateword]	republican|||presidential|||primary|||dates
republican primaries schedule	republican primaries schedule	[election.party] [election.primary] [election.timelineword]	primary.multipleprimaries	[election.party]|||[election.primary]|||[election.timelineword]	republican|||primaries|||schedule
republican primary dates 2016	republican primary dates 2016	[election.party] [election.primary] [election.dateword] [election.date]	primary.multipleprimaries	[election.party]|||[election.primary]|||[election.dateword]|||[election.date]	republican|||primary|||dates|||2016
republican primary election schedule	republican primary election schedule	[election.party] [election.primary] [election.election] [election.timelineword]	primary.multipleprimaries	[election.party]|||[election.primary]|||[election.election]|||[election.timelineword]	republican|||primary|||election|||schedule
republican primary election schedule 2016	republican primary election schedule 2016	[election.party] [election.primary] [election.election] [election.timelineword] [election.date]	primary.multipleprimaries	[election.party]|||[election.primary]|||[election.election]|||[election.timelineword]|||[election.date]	republican|||primary|||election|||schedule|||2016
republican runners 2016	republican runners 2016	[election.party] [election.candidateword] [election.date]	homepage	[election.party]|||[election.candidateword]|||[election.date]	republican|||runners|||2016
republican women presidential candidate	republican women presidential candidate	[election.party] [female] [election.presidential] [election.candidateword]	homepage	[election.party]|||[female]|||[election.presidential]|||[election.candidateword]	republican|||women|||presidential|||candidate
republicans for president 2016	republicans for president 2016	[election.party] [for] [election.presidential] [election.date]	homepage	[election.party]|||[for]|||[election.presidential]|||[election.date]	republicans|||for|||president|||2016
republicans in presidential race	republicans in presidential race	[election.party] [in] [election.presidential] [election.race]	homepage	[election.party]|||[in]|||[election.presidential]|||[election.race]	republicans|||in|||presidential|||race
republicans running fir president	republicans running fir president	[election.party] [election.race] [for] [election.presidential]	homepage	[election.party]|||[election.race]|||[for]|||[election.presidential]	republicans|||running|||for|||president
republicans running for the 2016 presidency	republicans running for the 2016 presidency	[election.party] [election.race] [for] [the] [election.date] [election.presidential]	homepage	[election.party]|||[election.race]|||[for]|||[the]|||[election.date]|||[election.presidential]	republicans|||running|||for|||the|||2016|||presidency
repulican candidates for president	repulican candidates for president	[election.party] [election.candidateword] [for] [election.presidential]	homepage	[election.party]|||[election.candidateword]|||[for]|||[election.presidential]	republican|||candidates|||for|||president
repulican presidential candidates	repulican presidential candidates	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||candidates
residential candidates 2016	residential candidates 2016	[election.presidential] [election.candidateword] [election.date]	homepage	[election.presidential]|||[election.candidateword]|||[election.date]	presidential|||candidates|||2016
rick santorum campaign	rick santorum campaign	[people.person] [film.film]	film.film	[people.person]|||[film.film]	rick santorum|||campaign
rick santorum gun control	rick santorum gun control	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	rick santorum|||gun control
rick santorum immigration	rick santorum immigration	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	rick santorum|||immigration
rick santorum on immigration	rick santorum on immigration	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	rick santorum|||on immigration
rubio and immigration reform	rubio and immigration reform	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	rubio|||immigration reform
rubio for president 2016	rubio for president 2016	[election.candidate] [for] [election.presidential] [election.date]	primary.multipleprimaries	[election.candidate]|||[for]|||[election.presidential]|||[election.date]	rubio|||for|||president|||2016
rubio political views	rubio political views	[election.candidate.highconf] [election.views]	candidate.bpi	[election.candidate.highconf]|||[election.views]	rubio|||political views
rubio running for president	rubio running for president	[election.candidate] [election.race] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.race]|||[for]|||[election.presidential]	rubio|||running|||for|||president
rubio s tax plan	rubio s tax plan	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	rubio|||tax plan
runners up for president 2016	runners up for president 2016	[election.candidateword] [up] [for] [election.presidential] [election.date]	homepage	[election.candidateword]|||[up]|||[for]|||[election.presidential]|||[election.date]	runners|||up|||for|||president|||2016
running for the 2016 presidency	running for the 2016 presidency	[election.race] [for] [the] [election.date] [election.presidential]	homepage	[election.race]|||[for]|||[the]|||[election.date]|||[election.presidential]	running|||for|||the|||2016|||presidency
running president for 2016	running president for 2016	[election.race] [election.presidential] [for] [election.date]	homepage	[election.race]|||[election.presidential]|||[for]|||[election.date]	running|||president|||for|||2016
sanders for pres	sanders for pres	[election.candidate] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[for]|||[election.presidential]	sanders|||for|||pres
sanders on abortion	sanders on abortion	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	sanders|||on abortion
santorum campaign	santorum campaign	[people.person] [film.film]	film.film	[people.person]|||[film.film]	santorum|||campaign
santorum twitter	santorum twitter	[election.candidate.highconf] [election.twitter]	candidate.socialgraph	[election.candidate.highconf]|||[election.twitter]	santorum|||twitter
sd elections	sd elections	[location.state] [election.election]	homepage	[location.state]|||[election.election]	sd|||elections
summary of 2016 presidential candidates	summary of 2016 presidential candidates	[summary] [of] [election.date] [election.presidential] [election.candidateword]	homepage	[summary]|||[of]|||[election.date]|||[election.presidential]|||[election.candidateword]	summary|||of|||2016|||presidential|||candidates
ted cruise	ted cruise	[bingatwork.person.fullname]	profile	[bingatwork.person.fullname]	ted cruise
ted cruiz	ted cruiz	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	ted cruz
ted cruz	ted cruz	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	ted cruz
ted cruz and gun control	ted cruz and gun control	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	ted cruz|||gun control
ted cruz campaign jobs	ted cruz campaign jobs	[election.candidate.highconf] [election.campaign] [jobs]	candidate.infopage	[election.candidate.highconf]|||[election.campaign]|||[jobs]	ted cruz|||campaign|||jobs
ted cruz campaign site	ted cruz campaign site	[election.candidate.highconf] [election.campaign] [site]	candidate.infopage	[election.candidate.highconf]|||[election.campaign]|||[site]	ted cruz|||campaign|||site
ted cruz life	ted cruz life	[election.candidate.highconf] [life]	candidate.timeline	[election.candidate.highconf]|||[life]	ted cruz|||life
ted cruz on health care	ted cruz on health care	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	ted cruz|||on health care
ted cruz presidential candidate	ted cruz presidential candidate	[election.candidate] [election.presidential] [election.candidateword]	primary.multipleprimaries	[election.candidate]|||[election.presidential]|||[election.candidateword]	ted cruz|||presidential|||candidate
ted cruz presidential run	ted cruz presidential run	[election.candidate] [election.presidential] [election.race]	primary.multipleprimaries	[election.candidate]|||[election.presidential]|||[election.race]	ted cruz|||presidential|||run
ted cruz s stance on immigration	ted cruz s stance on immigration	[election.candidate] [election.views] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.views]|||[election.bpiissue]	ted cruz s|||stance on|||immigration
ted cruz schedule of events	ted cruz schedule of events	[election.candidate.highconf] [election.timelineword] [of] [events]	candidate.timeline	[election.candidate.highconf]|||[election.timelineword]|||[of]|||[events]	ted cruz|||schedule|||of|||events
ted cruzz	ted cruzz	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	ted cruz
texas presidential primary date	texas presidential primary date	[location.state] [election.presidential] [election.primary] [election.dateword]	primary.multipleprimaries	[location.state]|||[election.presidential]|||[election.primary]|||[election.dateword]	texas|||presidential|||primary|||date
texas primary elections	texas primary elections	[location.state] [election.primary] [election.election]	primary.multipleprimaries	[location.state]|||[election.primary]|||[election.election]	texas|||primary|||elections
the candidates for 2016	the candidates for 2016	[election.candidateword] [for] [election.date]	homepage	[election.candidateword]|||[for]|||[election.date]	candidates|||for|||2016
the five plausible gop candidates	the five plausible gop candidates	[the] [five] [plausible] [election.party] [election.candidateword]	homepage	[the]|||[five]|||[plausible]|||[election.party]|||[election.candidateword]	the|||five|||plausible|||gop|||candidates
the next presidential election	the next presidential election	[election.next] [election.presidential] [election.election]	homepage	[election.next]|||[election.presidential]|||[election.election]	next|||presidential|||election
the presidential candidates for 2016	the presidential candidates for 2016	[the] [election.presidential] [election.candidateword] [for] [election.date]	homepage	[the]|||[election.presidential]|||[election.candidateword]|||[for]|||[election.date]	the|||presidential|||candidates|||for|||2016
the republican presidential candidates	the republican presidential candidates	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||candidates
top 10 candidates for president	top 10 candidates for president	[top] [10] [election.candidateword] [for] [election.presidential]	homepage	[top]|||[10]|||[election.candidateword]|||[for]|||[election.presidential]	top|||10|||candidates|||for|||president
top 10 gop presidential candidates 2016	top 10 gop presidential candidates 2016	[top] [10] [election.party] [election.presidential] [election.candidateword] [election.date]	homepage	[top]|||[10]|||[election.party]|||[election.presidential]|||[election.candidateword]|||[election.date]	top|||10|||gop|||presidential|||candidates|||2016
top 2016 democratic candidates	top 2016 democratic candidates	[top] [election.date] [election.party] [election.candidateword]	homepage	[top]|||[election.date]|||[election.party]|||[election.candidateword]	top|||2016|||democratic|||candidates
top 2016 gop candidates	top 2016 gop candidates	[top] [election.date] [election.party] [election.candidateword]	homepage	[top]|||[election.date]|||[election.party]|||[election.candidateword]	top|||2016|||gop|||candidates
top 3 presidential candidates for 2016	top 3 presidential candidates for 2016	[top] [3] [election.presidential] [election.candidateword] [for] [election.date]	homepage	[top]|||[3]|||[election.presidential]|||[election.candidateword]|||[for]|||[election.date]	top|||3|||presidential|||candidates|||for|||2016
top democratic hopefuls	top democratic hopefuls	[top] [election.party] [election.candidateword]	homepage	[top]|||[election.party]|||[election.candidateword]	top|||democratic|||hopefuls
top five republican candidates	top five republican candidates	[top] [five] [election.party] [election.candidateword]	homepage	[top]|||[five]|||[election.party]|||[election.candidateword]	top|||five|||republican|||candidates
top republican candidate	top republican candidate	[top] [election.party] [election.candidateword]	homepage	[top]|||[election.party]|||[election.candidateword]	top|||republican|||candidate
top republican candidates for president	top republican candidates for president	[top] [election.party] [election.candidateword] [for] [election.presidential]	homepage	[top]|||[election.party]|||[election.candidateword]|||[for]|||[election.presidential]	top|||republican|||candidates|||for|||president
top republican presidential candidates 2016	top republican presidential candidates 2016	[top] [election.party] [election.presidential] [election.candidateword] [election.date]	homepage	[top]|||[election.party]|||[election.presidential]|||[election.candidateword]|||[election.date]	top|||republican|||presidential|||candidates|||2016
trump a democrat	trump a democrat	[election.candidate] [election.party]	primary.multipleprimaries	[election.candidate]|||[election.party]	trump|||democrat
trump campaign platform	trump campaign platform	[election.candidate.highconf] [election.campaign] [platform]	candidate.bpi	[election.candidate.highconf]|||[election.campaign]|||[platform]	trump|||campaign|||platform
trump childhood	trump childhood	[election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.candidate.highconf]|||[election.candidatehistory]	trump|||childhood
trump donald president	trump donald president	[election.candidate] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.presidential]	trump donald|||president
trump fopr president	trump fopr president	[election.candidate] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[for]|||[election.presidential]	trump|||for|||president
trump on immigration plan	trump on immigration plan	[election.candidate] [election.bpiissue] [plan]	candidate.bpi	[election.candidate]|||[election.bpiissue]|||[plan]	trump|||on immigration|||plan
trump on legal immigration	trump on legal immigration	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	trump|||on legal immigration
trump policy on illegal immigration	trump policy on illegal immigration	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	trump|||policy on illegal immigration
trump presidential candidate	trump presidential candidate	[election.candidate] [election.presidential] [election.candidateword]	primary.multipleprimaries	[election.candidate]|||[election.presidential]|||[election.candidateword]	trump|||presidential|||candidate
trump running for president	trump running for president	[election.candidate] [election.race] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.race]|||[for]|||[election.presidential]	trump|||running|||for|||president
trump runs for president	trump runs for president	[election.candidate] [election.race] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.race]|||[for]|||[election.presidential]	trump|||runs|||for|||president
trump to run for president	trump to run for president	[election.candidate] [to] [election.race] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[to]|||[election.race]|||[for]|||[election.presidential]	trump|||to|||run|||for|||president
trump tweets megan kelly	trump tweets megan kelly	[election.candidate.highconf] [election.twitter] [people.person]	candidate.socialgraph	[election.candidate.highconf]|||[election.twitter]|||[people.person]	trump|||tweets|||megan kelly
trump twitte	trump twitte	[election.candidate.highconf] [election.twitter]	candidate.socialgraph	[election.candidate.highconf]|||[election.twitter]	trump|||twitter
trump twitter	trump twitter	[election.candidate.highconf] [election.twitter]	candidate.socialgraph	[election.candidate.highconf]|||[election.twitter]	trump|||twitter
trumps campaign	trumps campaign	[people.person] [film.film]	film.film	[people.person]|||[film.film]	trump|||campaign
trumps stand on abortion	trumps stand on abortion	[election.candidate] [election.views] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.views]|||[election.bpiissue]	trumps|||stand on|||abortion
tweets about donald trump	tweets about donald trump	[election.twitter] [about] [election.candidate]	candidate.socialgraph	[election.twitter]|||[about]|||[election.candidate]	tweets|||about|||donald trump
twitter bernie	twitter bernie	[election.twitter] [election.candidate]	candidate.socialgraph	[election.twitter]|||[election.candidate]	twitter|||bernie
twitter donald	twitter donald	[election.twitter] [election.candidate]	candidate.socialgraph	[election.twitter]|||[election.candidate]	twitter|||donald
twitter donald trumo	twitter donald trumo	[election.twitter] [election.candidate]	candidate.socialgraph	[election.twitter]|||[election.candidate]	twitter|||donald trump
twitter john kasich	twitter john kasich	[election.twitter] [election.candidate]	candidate.socialgraph	[election.twitter]|||[election.candidate]	twitter|||john kasich
twitter realdonaldtrump	twitter realdonaldtrump	[election.twitter] [election.candidate]	candidate.socialgraph	[election.twitter]|||[election.candidate]	twitter|||realdonaldtrump
twitter trump	twitter trump	[election.twitter] [election.candidate]	candidate.socialgraph	[election.twitter]|||[election.candidate]	twitter|||trump
u s presidential elections	u s presidential elections	[election.national] [election.presidential] [election.election]	homepage	[election.national]|||[election.presidential]|||[election.election]	u s|||presidential|||elections
upcoming presidential election	upcoming presidential election	[election.next] [election.presidential] [election.election]	homepage	[election.next]|||[election.presidential]|||[election.election]	upcoming|||presidential|||election
upcoming presidential election candidates	upcoming presidential election candidates	[election.next] [election.presidential] [election.election] [election.candidateword]	homepage	[election.next]|||[election.presidential]|||[election.election]|||[election.candidateword]	upcoming|||presidential|||election|||candidates
us election dates	us election dates	[election.national] [election.election] [election.dateword]	homepage	[election.national]|||[election.election]|||[election.dateword]	us|||election|||dates
us primary elections 2016	us primary elections 2016	[election.national] [election.primary] [election.election] [election.date]	primary.multipleprimaries	[election.national]|||[election.primary]|||[election.election]|||[election.date]	us|||primary|||elections|||2016
usa 2016 elections	usa 2016 elections	[election.national] [election.date] [election.election]	primary.multipleprimaries	[election.national]|||[election.date]|||[election.election]	usa|||2016|||elections
usa candidates 2016	usa candidates 2016	[election.national] [election.candidateword] [election.date]	homepage	[election.national]|||[election.candidateword]|||[election.date]	usa|||candidates|||2016
usa elections	usa elections	[election.national] [election.election]	primary.multipleprimaries	[election.national]|||[election.election]	us|||elections
volunteer clinton campaign	volunteer clinton campaign	[volunteer] [election.candidate.highconf] [election.campaign]	candidate.infopage	[volunteer]|||[election.candidate.highconf]|||[election.campaign]	volunteer|||clinton|||campaign
vote 2016 united states	vote 2016 united states	[election.voting] [election.date] [election.national]	homepage	[election.voting]|||[election.date]|||[election.national]	vote|||2016|||united states
vote for 2016 president	vote for 2016 president	[election.voting] [for] [election.date] [election.presidential]	homepage	[election.voting]|||[for]|||[election.date]|||[election.presidential]	vote|||for|||2016|||president
what date is the presidential election	what date is the presidential election	[election.when] [election.presidential] [election.election]	homepage	[election.when]|||[election.presidential]|||[election.election]	what date|||presidential|||election
what democrats are running in 2016	what democrats are running in 2016	[what] [election.party] [are] [election.race] [in] [election.date]	homepage	[what]|||[election.party]|||[are]|||[election.race]|||[in]|||[election.date]	what|||democrats|||are|||running|||in|||2016
what democrats will run in 2016	what democrats will run in 2016	[what] [election.party] [will] [election.race] [in] [election.date]	homepage	[what]|||[election.party]|||[will]|||[election.race]|||[in]|||[election.date]	what|||democrats|||will|||run|||in|||2016
what each presidential candidate stands for	what each presidential candidate stands for	[what] [each] [election.presidential] [election.candidateword] [election.views]	bpihome	[what]|||[each]|||[election.presidential]|||[election.candidateword]|||[election.views]	what|||each|||presidential|||candidate|||stands for
what is donald trump s religious background	what is donald trump s religious background	[election.candidate.highconf] [religious] [election.infoword]	candidate.infopage	[election.candidate.highconf]|||[religious]|||[election.infoword]	donald trump|||religious|||background
what is donald trump s stand on health care	what is donald trump s stand on health care	[election.candidate] [election.views] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.views]|||[election.bpiissue]	donald trump s|||stand on|||health care
what is donald trumps views on gun control	what is donald trumps views on gun control	[election.candidate] [election.views] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.views]|||[election.bpiissue]	donald trump|||views on|||gun control
what month is presidential election	what month is presidential election	[what] [month] [is] [election.presidential] [election.election]	homepage	[what]|||[month]|||[is]|||[election.presidential]|||[election.election]	what|||month|||is|||presidential|||election
when are 2016 primaries	when are 2016 primaries	[election.when] [election.date] [election.primary]	primary.multipleprimaries	[election.when]|||[election.date]|||[election.primary]	when are|||2016|||primaries
when are presidential elections	when are presidential elections	[election.when] [election.presidential] [election.election]	homepage	[election.when]|||[election.presidential]|||[election.election]	when are|||presidential|||elections
when are the 2016 democratic primaries	when are the 2016 democratic primaries	[election.when] [the] [election.date] [election.party] [election.primary]	primary.multipleprimaries	[election.when]|||[the]|||[election.date]|||[election.party]|||[election.primary]	when are|||the|||2016|||democratic|||primaries
when are the 2016 presidential elections	when are the 2016 presidential elections	[election.when] [election.date] [election.presidential] [election.election]	homepage	[election.when]|||[election.date]|||[election.presidential]|||[election.election]	when|||2016|||presidential|||elections
when are the democratic primary elections	when are the democratic primary elections	[election.when] [election.party] [election.primary] [election.election]	primary.multipleprimaries	[election.when]|||[election.party]|||[election.primary]|||[election.election]	when|||democratic|||primary|||elections
when are the primary elections for 2016	when are the primary elections for 2016	[election.when] [the] [election.primary] [election.election] [for] [election.date]	primary.multipleprimaries	[election.when]|||[the]|||[election.primary]|||[election.election]|||[for]|||[election.date]	when|||the|||primary|||elections|||for|||2016
when are the primary elections held	when are the primary elections held	[election.when] [election.primary] [election.election] [held]	primary.multipleprimaries	[election.when]|||[election.primary]|||[election.election]|||[held]	when are|||primary|||elections|||held
when are the republican primaries 2016	when are the republican primaries 2016	[election.when] [election.party] [election.primary]	primary.multipleprimaries	[election.when]|||[election.party]|||[election.primary]	when|||republican|||primaries 2016
when are the us primaries	when are the us primaries	[election.when] [the] [election.national] [election.primary]	primary.multipleprimaries	[election.when]|||[the]|||[election.national]|||[election.primary]	when are|||the|||us|||primaries
when do we elect a new president	when do we elect a new president	[election.when] [we] [election.voting] [a] [new] [election.presidential]	homepage	[election.when]|||[we]|||[election.voting]|||[a]|||[new]|||[election.presidential]	when do|||we|||elect|||a|||new|||president
when do we vote for a new president 2016	when do we vote for a new president 2016	[election.when] [we] [election.voting] [for] [a] [new] [election.presidential] [election.date]	homepage	[election.when]|||[we]|||[election.voting]|||[for]|||[a]|||[new]|||[election.presidential]|||[election.date]	when do|||we|||vote|||for|||a|||new|||president|||2016
when do we vote for next president	when do we vote for next president	[election.when] [we] [election.voting] [for] [election.next] [election.presidential]	homepage	[election.when]|||[we]|||[election.voting]|||[for]|||[election.next]|||[election.presidential]	when do|||we|||vote|||for|||next|||president
when do we vote for president again	when do we vote for president again	[election.when] [we] [election.voting] [for] [election.presidential] [again]	homepage	[election.when]|||[we]|||[election.voting]|||[for]|||[election.presidential]|||[again]	when do|||we|||vote|||for|||president|||again
when do we vote for the presidential primary	when do we vote for the presidential primary	[election.when] [we] [election.voting] [for] [the] [election.presidential] [election.primary]	primary.multipleprimaries	[election.when]|||[we]|||[election.voting]|||[for]|||[the]|||[election.presidential]|||[election.primary]	when do|||we|||vote|||for|||the|||presidential|||primary
when in the presidential election	when in the presidential election	[election.when] [in] [the] [election.presidential] [election.election]	homepage	[election.when]|||[in]|||[the]|||[election.presidential]|||[election.election]	when|||in|||the|||presidential|||election
when is democrat primary	when is democrat primary	[election.when] [election.party] [election.primary]	primary.multipleprimaries	[election.when]|||[election.party]|||[election.primary]	when is|||democratic|||primary
when is democratic primary 2016	when is democratic primary 2016	[election.when] [election.party] [election.primary]	primary.multipleprimaries	[election.when]|||[election.party]|||[election.primary]	when|||democratic|||primary 2016
